crawldate,platform,category_id,category,priceoriginal,discountrate,imageurl,producturl,badges,rank,rank_change_text,productcode,productname,brandname,rating,reviewcount,source
2025-12-16-20-21,AMAZON,,Lip Care Products,27826.0,,"https://images-na.ssl-images-amazon.com/images/I/71DVWpXOqGL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=zg_bs_g_3761351_d_sccl_7/136-0276595-4086370?psc=1,,7,,B07DY2QRF6,"LANEIGE Lip Glowy Balm: Sheer Tinted Lip Moisturizer with Shea Butter, for Hydrating Shine & Soft Lips",,4.7,33778,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,7308.0,,"https://images-na.ssl-images-amazon.com/images/I/71iiONXM6PL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Lip-Smacker-Unicorn-Magic-Ounce/dp/B077XC7K7V/ref=zg_bs_g_3761351_d_sccl_8/136-0276595-4086370?psc=1,,8,,B077XC7K7V,"Lip Smacker Lippy Pals Unicorn, Flavored Moisturizing & Smoothing Soft Shine Lip Balm, Hydrating & Protecting Fun Tasty Flavors, Cruelty-Free & Vegan - Unicorn Magic",,4.7,38894,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,13181.0,,"https://images-na.ssl-images-amazon.com/images/I/71XaExUGVeL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/l-f-Moisturizing-Hyaluronic-Cruelty-Free-Watermelon/dp/B0D442G15L/ref=zg_bs_g_3761351_d_sccl_9/136-0276595-4086370?psc=1,,9,,B0D442G15L,"e.l.f. Squeeze Me More Lip Balm Duo, Moisturizing Balm For A Sheer Tint Of Color, Made With Hyaluronic Acid, Vegan & Cruelty-Free, Mango & Watermelon",,4.7,2449,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,7645.0,,"https://images-na.ssl-images-amazon.com/images/I/71l+pZbRX-L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Organic-Stick-Lip-Balm/dp/B01M59RMWJ/ref=zg_bs_g_3761351_d_sccl_10/136-0276595-4086370?psc=1,,10,,B01M59RMWJ,"eos 100% Natural & Organic Lip Balm Sticks - Vanilla Bean, All Natural Lip Balm, All-Day Moisture, Dermatologist Recommended, 0.14 oz, 2-Pack",,4.7,24452,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,12243.0,,"https://images-na.ssl-images-amazon.com/images/I/81Ta2BPnr1L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Aquaphor-Repair-Tube-Blister-Ounce/dp/B06XDCPYYL/ref=zg_bs_g_3761351_d_sccl_11/136-0276595-4086370?psc=1,,11,,B06XDCPYYL,"Aquaphor Lip Repair Ointment, Moisturizing Lip Balm Pack, Relieves Dryness, Holiday Gifts for Self Care, 0.35 Tube, Pack of 2",,4.8,12704,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,7279.0,,"https://images-na.ssl-images-amazon.com/images/I/71m4XN38OsL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Moisture-Super-Balm-Limited/dp/B0DXRJYY7X/ref=zg_bs_g_3761351_d_sccl_12/136-0276595-4086370?psc=1,,12,상승,B0DXRJYY7X,"eos 24H Moisture Super Balm - Marshmallow Fluff, Lip mask, Moisturizing, Lip Treatment, Limited-Edition Skincare, 0.35 fl oz",,4.6,1723,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,13181.0,,"https://images-na.ssl-images-amazon.com/images/I/61oXJ+XPyxL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/l-f-Hydrating-Cruelty-Free-Strawberry-Shortcake/dp/B0DZP8PN3N/ref=zg_bs_g_3761351_d_sccl_13/136-0276595-4086370?psc=1,,13,상승,B0DZP8PN3N,"e.l.f. Glow Reviver Melting Lip Balm, Hydrating Tinted Lip Balm For A Glossy Finish & Soft, Supple Lips, Vegan & Cruelty-Free, Strawberry Shortcake",,4.6,3384,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,14631.0,,"https://images-na.ssl-images-amazon.com/images/I/81q-CELu+ZL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Cliganic-USDA-Organic-Lip-Balm/dp/B07X62WVM4/ref=zg_bs_g_3761351_d_sccl_14/136-0276595-4086370?psc=1,,14,,B07X62WVM4,"Cliganic Organic Lip Balm Set (6 Flavors) - 100% Natural Hydrating, Moisturizing for Dry Cracked Lips, Stocking Stuffer Gift for Men & Women",,4.6,29994,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,11394.0,,"https://images-na.ssl-images-amazon.com/images/I/71IRptDkCRL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Lip-Smacker-Coca-Cola-Party-Glosses/dp/B00CXK623E/ref=zg_bs_g_3761351_d_sccl_15/136-0276595-4086370?psc=1,,15,,B00CXK623E,"Lip Smacker Coca-Cola Flavored Balm, 8 Count, Flavors Coke, Cherry Vanilla Sprite, Root Beer, Orange Fanta, Grape Strawberry Fanta",,4.8,38171,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,24604.0,,"https://images-na.ssl-images-amazon.com/images/I/71X3-073tkL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/LANEIGE-Midnight-Minis-Limited-Hydration/dp/B0F24ZZN95/ref=zg_bs_g_3761351_d_sccl_16/136-0276595-4086370?psc=1,,16,,B0F24ZZN95,"Laneige Skincare & Lip Care Holiday Gift Sets – Lip Mask, Water Bank, Lip Glowy Balm – Beauty Essentials for Gifting & Self-Care",,4.7,465,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5551.0,,"https://images-na.ssl-images-amazon.com/images/I/71uo88XB+eL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Organic-Lip-Balm-Sphere/dp/B006WQF3B2/ref=zg_bs_g_3761351_d_sccl_17/136-0276595-4086370?psc=1,,17,,B006WQF3B2,"eos 100% Natural & Organic Lip Balm- Strawberry Sorbet, All-Day Moisture, Dermatologist Recommended for Sensitive Skin, Lip Care Products, 0.25 oz",,4.7,20277,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5682.0,,"https://images-na.ssl-images-amazon.com/images/I/813GXqp-KoL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/ChapStick-Moisturizer-Original-Tubes-Protectant/dp/B000GG64O4/ref=zg_bs_g_3761351_d_sccl_18/136-0276595-4086370?psc=1,,18,,B000GG64O4,"ChapStick Moisturizer Original Lip Balm Tubes, SPF 15 and Skin Protectant - 0.15 Oz (Pack of 3)",,4.8,8860,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5843.0,,"https://images-na.ssl-images-amazon.com/images/I/61zmD9BYojL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Blistex-Medicated-Lip-Balm-Count/dp/B0044B4HSM/ref=zg_bs_g_3761351_d_sccl_19/136-0276595-4086370?psc=1,,19,,B0044B4HSM,"Blistex Medicated Lip Balm, 0.15 Ounce, 3 Count (Pack of 1) Prevent Dryness & Chapping, SPF 15 Sun Protection, Seals in Moisture, Hydrating Lip Balm, Easy Glide Formula for Full Coverage",,4.8,39279,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,10237.0,,"https://images-na.ssl-images-amazon.com/images/I/61Ye4Q4Qh8L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Vanilla-Cashmere-Lip-Butter/dp/B0CRRZNL11/ref=zg_bs_g_3761351_d_sccl_20/136-0276595-4086370?psc=1,,20,,B0CRRZNL11,"eos Cashmere Lip Butter - Vanilla Cashmere, Plumping Peptides, Smoothing, eos Lip Butter, Shea Butter, Lip Mask, Lip Moisturizer, Soft Lips, 0.35 fl oz",,4.5,1939,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,14572.0,,"https://images-na.ssl-images-amazon.com/images/I/81yy3Vtk4qL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/USDA-Organic-6-Pack-Earths-Daughter/dp/B07BB4V9W9/ref=zg_bs_g_3761351_d_sccl_21/136-0276595-4086370?psc=1,,21,,B07BB4V9W9,"Earth's Daughter USDA Organic Lip Balm 6-Pack Stocking Stuffers - Fruit Flavors, Beeswax, Coconut Oil, Vitamin E - Best Lip Repair Chapstick for Dry Cracked Lips - Moisturizing Lip Care",,4.6,18154,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,14923.0,,"https://images-na.ssl-images-amazon.com/images/I/71yHmGznSeL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Pineapple-Passionfruit-Watermelon-Raspberry/dp/B0C7SRQZBD/ref=zg_bs_g_3761351_d_sccl_22/136-0276595-4086370?psc=1,,22,,B0C7SRQZBD,"eos 100% Natural Lip Balms- Coconut Milk, Pineapple Passionfruit, Watermelon Frosé & Raspberry Kiwi Splash, All-Day Moisture Lip Care, 0.14 oz, 4-Pack",,4.7,9606,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,9475.0,,"https://images-na.ssl-images-amazon.com/images/I/81+oJkjX9GL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/OKeeffes-Cooling-Relief-Repair-Cracked/dp/B0BFXLQSWX/ref=zg_bs_g_3761351_d_sccl_23/136-0276595-4086370?psc=1,,23,,B0BFXLQSWX,"O'Keeffe's Lip Repair Lip Balm With Cooling Relief for Dry, Cracked Lips - Stick (Twin Pack) - Moisturizer for Extremely Cracked, Dry Lips",,4.6,22252,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5404.0,,"https://images-na.ssl-images-amazon.com/images/I/71Qpu7-BsSL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Natural-Birthday-Moisture-Products/dp/B0B2TKJVDH/ref=zg_bs_g_3761351_d_sccl_24/136-0276595-4086370?psc=1,,24,,B0B2TKJVDH,"eos Natural Shea Lip Balm- Birthday Cake, All-Day Moisture Lip Care Products, 0.14 oz",,4.7,9557,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,8787.0,,"https://images-na.ssl-images-amazon.com/images/I/41tiyANDp9L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Tree-Hut-Sugarlips-Moisturizing-Essential/dp/B0FM4HCP3K/ref=zg_bs_g_3761351_d_sccl_25/136-0276595-4086370?psc=1,,25,,B0FM4HCP3K,"Tree Hut Sugarlips Merry Mint Lip Butter, Moisturizing Lip Care for Full, Soft Lips, Essential Hydration, Holiday Gift & Stocking Stuffer, 0.52 fl oz",,4.6,1256,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,14645.0,,"https://images-na.ssl-images-amazon.com/images/I/71yXaxSrtLL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Burts-Bees-Natural-Tinted-Botanical/dp/B0163BMUFM/ref=zg_bs_g_3761351_d_sccl_26/136-0276595-4086370?psc=1,,26,,B0163BMUFM,"Burt's Bees Lip Tint Balm Stocking Stuffers Gifts, Long Lasting 2 in 1 Duo Tinted Balm Formula, Color Infused with Hydrating Shea Butter for a Natural Looking Buildable Finish, Red Dahlia (2-Pack)",,4.6,22011,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5682.0,,"https://images-na.ssl-images-amazon.com/images/I/817libftI9L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Chapstick-305730701402-Balm-for-Lips/dp/B07GVVLSG3/ref=zg_bs_g_3761351_d_sccl_27/136-0276595-4086370?psc=1,,27,,B07GVVLSG3,"ChapStick Classic Original Lip Balm Tubes, Lip Care - 0.15 Oz (Pack of 3)",,4.8,16005,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,8743.0,,"https://images-na.ssl-images-amazon.com/images/I/81QU5IQzFhL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Burts-Bees-Natural-Moisturizing-Vanilla/dp/B01N2UBGQJ/ref=zg_bs_g_3761351_d_sccl_28/136-0276595-4086370?psc=1,,28,,B01N2UBGQJ,"Burt's Bees Lip Balm - Vanilla Bean, Lip Moisturizer With Responsibly Sourced Beeswax, Tint-Free, Natural Origin Conditioning Treatment, 2 Tubes, 0.15 oz.",,4.8,18652,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,35148.0,,"https://images-na.ssl-images-amazon.com/images/I/81m-mFej-jL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Jack-Black-Antioxidants-Broad-Spectrum-Protection/dp/B07QYWXCCT/ref=zg_bs_g_3761351_d_sccl_29/136-0276595-4086370?psc=1,,29,,B07QYWXCCT,"Jack Black Intense Therapy Lip Balm, 0.25-Oz. – SPF 25 Sun Protection, Lip Moisturizer, Hydrating Lip Balm with SPF, Lip Sunscreen",,4.6,15966,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5814.0,,"https://images-na.ssl-images-amazon.com/images/I/71eiH+dnrJL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/eos-Lip-Repair-Balm/dp/B08C8Y26LL/ref=zg_bs_g_3761351_d_sccl_30/136-0276595-4086370?psc=1,,30,,B08C8Y26LL,"eos The Hero Lip Repair, Extra Dry Lip Treatment, 24HR Moisture, Overnight Lip Treatment, Natural Strawberry Extract, 0.35 fl oz",,4.6,9521,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,3793.0,,"https://images-na.ssl-images-amazon.com/images/I/61HyZUwpDDL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Vaseline-Therapy-Stick-Petroleum-Jelly/dp/B07LHBLVYJ/ref=zg_bs_g_3761351_d_sccl_31/136-0276595-4086370?psc=1,,31,,B07LHBLVYJ,Vaseline Lip Therapy Cocoa Butter Twin Pack,,4.6,2314,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5682.0,,"https://images-na.ssl-images-amazon.com/images/I/71i97HZ24IL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/ChapStick-Moisturizer-Original-Tubes-Protectant/dp/B07GVPQXRF/ref=zg_bs_g_3761351_d_sccl_32/136-0276595-4086370?psc=1,,32,,B07GVPQXRF,"ChapStick Moisturizer Original Lip Balm Tubes, SPF 15 and Skin Protectant - 0.15 Oz, 3 Count (Pack of 1)",,4.8,31337,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,8772.0,,"https://images-na.ssl-images-amazon.com/images/I/81sJNy3sXrL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/ChapStick-305732017242-Lip-Balm/dp/B07R3GPFH5/ref=zg_bs_g_3761351_d_sccl_33/136-0276595-4086370?psc=1,,33,,B07R3GPFH5,"ChapStick S'more Collection Variety Pack Lip Balm Tube, Lip Care, 0.15 Ounce (Pack of 3)",,4.7,26546,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,5682.0,,"https://images-na.ssl-images-amazon.com/images/I/71dXyTEVYjL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Classic-Balm-Tubes-Variety-Pack/dp/B07GVVRXRC/ref=zg_bs_g_3761351_d_sccl_34/136-0276595-4086370?psc=1,,34,,B07GVVRXRC,"ChapStick Lip Care Set, Classic Collection 3-Pack – Spearmint, Cherry, and Strawberry Lip Balm, 0.15 Oz Ea",,4.8,11285,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,19024.0,,"https://images-na.ssl-images-amazon.com/images/I/81-MXIV24nL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Burts-Bees-Shimmer-3x0-09oz-Global/dp/B0DKF34N9R/ref=zg_bs_g_3761351_d_sccl_35/136-0276595-4086370?psc=1,,35,,B0DKF34N9R,"Burt's Bees Christmas Gifts, Lip Shimmer Nude Collection, Tinted Lip Balm Stick, Moisturizing for Hydration with Natural Glowy Pigmented Finish & Buildable Color, Value Pack, 3 Tubes x 0.09 Oz",,4.6,5763,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,7323.0,,"https://images-na.ssl-images-amazon.com/images/I/81b5D+nxKsL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Burts-Bees-Stocking-Moisturizing-Peppermint/dp/B00076TOUO/ref=zg_bs_g_3761351_d_sccl_36/136-0276595-4086370?psc=1,,36,,B00076TOUO,"Burt's Bees Lip Balm - Original Beeswax, Lip Moisturizer With Responsibly Sourced Beeswax, Tint-Free, Natural Origin Conditioning Treatment, 2 Tubes, 0.15 oz.",,4.8,11392,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,7279.0,,"https://images-na.ssl-images-amazon.com/images/I/71AOiLR2aEL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/eos-Moisture-Strawberry-Treatment-Sensitive/dp/B0F9XKND2F/ref=zg_bs_g_3761351_d_sccl_37/136-0276595-4086370?psc=1,,37,상승,B0F9XKND2F,"eos 24H Moisture Super Balm- Strawberry Sorbet, Lip Mask, Day or Night Lip Treatment, Made for Sensitive Skin, 0.35 fl oz",,4.7,2728,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,14631.0,,"https://images-na.ssl-images-amazon.com/images/I/61XKHv68V8L._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Roche-Posay-Cicaplast-Labios-7-5Ml/dp/B07MSG1HPK/ref=zg_bs_g_3761351_d_sccl_38/136-0276595-4086370?psc=1,,38,,B07MSG1HPK,"La Roche-Posay Cicaplast Lip Balm B5, Hydrating Balm with Shea Butter, Lip Treatment for Dry Cracked Lips, Moisturizing and Repairing Balm, Fragrance Free",,4.4,5733,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,11702.0,,"https://images-na.ssl-images-amazon.com/images/I/71KDY8eXwrL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/ChapStick-305730795401-Lip-Balm/dp/B07V9R2XV8/ref=zg_bs_g_3761351_d_sccl_39/136-0276595-4086370?psc=1,,39,,B07V9R2XV8,"ChapStick Lip Balm, Candy Cane, 3-Count – Fresh & Minty Lip Moisturizer, Stocking Stuffer, 0.15 Oz Ea",,4.9,8831,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,21045.0,,"https://images-na.ssl-images-amazon.com/images/I/71Y-0HJy+iL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Burts-Bees-Balm-Rescue-Relief/dp/B0B8F38RGD/ref=zg_bs_g_3761351_d_sccl_40/136-0276595-4086370?psc=1,,40,,B0B8F38RGD,"Burt's Bees Lip Balm Stocking Stuffers, Moisturizing Lip Care Christmas Gifts, Rescue Relief - Relieves Extremely Dry Lips with Moisturizing Shea Butter & Echinacea, Natural Origin Treatment (3-Pack)",,4.5,1455,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,10208.0,,"https://images-na.ssl-images-amazon.com/images/I/613hCQ-jtvL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/MAYBELLINE-Lifter-Hyaluronic-Hydrating-Moisturizing/dp/B0F1DF3FVD/ref=zg_bs_g_3761351_d_sccl_41/136-0276595-4086370?psc=1,,41,,B0F1DF3FVD,"MAYBELLINE Lifter Glaze Oil Balm with Hyaluronic Acid and Hydrating Oil Blend, Lip Balm with 24HRs of Smooth, Moisturizing Shine, Pink Drip (Sheer Baby Pink)",,4.3,3418,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,12478.0,,"https://images-na.ssl-images-amazon.com/images/I/814o0bwcdhL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/NIVEA-Lip-Variety-Pack-Flavors/dp/B07Y91BMSK/ref=zg_bs_g_3761351_d_sccl_42/136-0276595-4086370?psc=1,,42,,B07Y91BMSK,"NIVEA Lip Care, Fruity Tinted Lip Balm Variety Pack, Cherry, Strawberry, Blackberry and Watermelon Flavors, 3-in-1 Moisture, Repair and Color, 0.17 Oz Stick, Pack of 4",,4.6,20233,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,11716.0,,"https://images-na.ssl-images-amazon.com/images/I/61TG1ohaIrL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/l-f-Hydrating-Conditioning-Nourishing-Chapstick/dp/B09JL5PCJ6/ref=zg_bs_g_3761351_d_sccl_43/136-0276595-4086370?psc=1,,43,,B09JL5PCJ6,"e.l.f. Hydrating Core Lip Shine, Lip Balm For A Sheer Tint Of Color & Soft Shine, Made With Nourishing Vitamin E, Vegan & Cruelty-Free, Ecstatic",,4.3,14381,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,27094.0,,"https://images-na.ssl-images-amazon.com/images/I/81QnwhtgrAL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Chapstick-Lip-Balm-Eczema-Hydrocortisone/dp/B00EXPRM7C/ref=zg_bs_g_3761351_d_sccl_44/136-0276595-4086370?psc=1,,44,,B00EXPRM7C,"Dr. Dan's Cortibalm -3 Pack -for Dry Cracked Lips - Healing Lip Balm for Severely Chapped Lips- Designed for Men, Women and Children",,4.7,19641,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,17560.0,,"https://images-na.ssl-images-amazon.com/images/I/71tcZooXKFL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Vaseline-Therapy-0-25-Pack-Bundle/dp/B00WJE44DO/ref=zg_bs_g_3761351_d_sccl_45/136-0276595-4086370?psc=1,,45,,B00WJE44DO,"Vaseline Lip Therapy Variety 3-Pack – Crème Brûlée, Rosy Lips, Cocoa Butter Mini Lip Balms for Soft, Glowing, and Deliciously Kissable Lips, 0.25 Oz Ea",,4.7,9928,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,,,"https://images-na.ssl-images-amazon.com/images/I/51GagGPiTbL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/tarte-maracuja-juicy-lip-plump/dp/B09XBT6HQK/ref=zg_bs_g_3761351_d_sccl_46/136-0276595-4086370?psc=1,,46,,B09XBT6HQK,"tarte maracuja juicy lip plump – Hydrating & Volumizing Lip Plumper Gloss Balm with Nourishing Hyaluronic Acid & Vitamin E, Plumps & Moisturizes, Vegan & Cruelty-Free",,4.3,1740,amazon_best_seller
2025-12-16-20-21,AMAZON,,Lip Care Products,19024.0,,"https://images-na.ssl-images-amazon.com/images/I/71CLwlHNdFL._AC_UL300_SR300,200_.jpg",https://www.amazon.com/Strawberry-Watermelon-Moisturizing-Hydrating-Prevention/dp/B0CXSGXTJV/ref=zg_bs_g_3761351_d_sccl_47/136-0276595-4086370?psc=1,,47,,B0CXSGXTJV,"4 PCS Bee Lip Balm Lip Mask Honey Pot, Honey & Strawberry & Watermelon & Apple Lime Lip Sleeping Mask Propolis Moisturizing Lip Balm with Stick, Hydrating Prevention Dry & Cracked",,4.4,2385,amazon_best_seller
