date,collected_at,source,market,category_id,category_name,ranking_type,ranking_url,global_rank,page_rank,group_type,group_value,group_rank,product_id,product_name,brand_name,product_url,image_url,image_path,rating_score,review_count,price_text,rank_change_text,brand_url
2025-12-28,2025-12-28T04:49:20.776000Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,12.0,2.0,,,,10248076,コスメデコルテ / ルース パウダー,コスメデコルテ,https://www.cosme.net/products/10248076/,https://cache-cdn.cosme.net/media/product/10248/skuimg_947990_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__12__10248076.jpg,5.7,9214,"税込価格：16g・6,270円",順位ダウン,https://www.cosme.net/brands/79/
2025-12-28,2025-12-28T04:49:21.437801Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,13.0,3.0,,,,10259711,SOFINA iP / ゴールデンタイムリペア　深夜浸透クリーム,SOFINA iP,https://www.cosme.net/products/10259711/,https://cache-cdn.cosme.net/media/product/10259/skuimg_994336_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__13__10259711.jpg,5.3,2478,"税込価格：55g・2,640円 (編集部調べ)",順位アップ,https://www.cosme.net/brands/112175/
2025-12-28,2025-12-28T04:49:22.167130Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,14.0,4.0,,,,10243404,ロージーローザ / マルチファンデパフ ２Ｐ,ロージーローザ,https://www.cosme.net/products/10243404/,https://cache-cdn.cosme.net/media/product/10243/skuimg-d_98697_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__14__10243404.jpg,5.6,7411,税込価格：2個入り・638円,順位ダウン,https://www.cosme.net/brands/3608/
2025-12-28,2025-12-28T04:49:22.908806Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,15.0,5.0,,,,10279126,d プログラム / モイストケア　ローション　ＥＸ,d プログラム,https://www.cosme.net/products/10279126/,https://cache-cdn.cosme.net/media/product/10279/skuimg_1057748_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__15__10279126.jpg,5.5,2050,"税込価格：110ml(レフィル)・2,860円",順位ダウン,https://www.cosme.net/brands/645/
2025-12-28,2025-12-28T04:49:23.642072Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,16.0,6.0,,,,10263023,Anua / PDRN ヒアルロン酸100 セラム,Anua,https://www.cosme.net/products/10263023/,https://cache-cdn.cosme.net/media/product/10263/skuimg_1004426_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__16__10263023.jpg,5.2,7670,税込価格：1ml (オープン価格),順位アップ,https://www.cosme.net/brands/122666/
2025-12-28,2025-12-28T04:49:24.251683Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,17.0,7.0,,,,10124096,ヒロインメイク / スピーディーマスカラリムーバー,ヒロインメイク,https://www.cosme.net/products/10124096/,https://cache-cdn.cosme.net/media/product/10124/skuimg_1068924_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__17__10124096.jpg,6.0,15084,税込価格：924円,順位ダウン,https://www.cosme.net/brands/11624/
2025-12-28,2025-12-28T04:49:24.972750Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,18.0,8.0,,,,10257456,ドクターケイ / ABC-Gピールウォッシュ,ドクターケイ,https://www.cosme.net/products/10257456/,https://cache-cdn.cosme.net/media/product/10257/skuimg_983055_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__18__10257456.jpg,5.3,3981,"税込価格：100mL・3,300円",順位アップ,https://www.cosme.net/brands/4566/
2025-12-28,2025-12-28T04:49:25.713390Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,19.0,9.0,,,,10267775,SHISEIDO / アルティミューン パワライジング セラム,SHISEIDO,https://www.cosme.net/products/10267775/,https://cache-cdn.cosme.net/media/product/10267/skuimg_1018944_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__19__10267775.jpg,5.7,3170,"税込価格：30ml・9,900円",10位以上順位アップ,https://www.cosme.net/brands/21256/
2025-12-28,2025-12-28T04:49:26.447282Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/1,20.0,10.0,,,,10263025,THE ANSWER / スーパーラメラシャンプー&EXモイストトリートメント ＦＯＲ ＤＡＩＬＹ ＤＡＭＡＧＥ,THE ANSWER,https://www.cosme.net/products/10263025/,https://cache-cdn.cosme.net/media/product/10263/skuimg_1001526_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__20__10263025.jpg,5.1,6007,税込価格：8g (オープン価格),順位アップ,https://www.cosme.net/brands/130288/
2025-12-28,2025-12-28T04:49:29.902472Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,21.0,1.0,,,,10279173,KANEBO / カネボウ クリーム イン デイII キット リミテッド エディション,KANEBO,https://www.cosme.net/products/10279173/,https://cache-cdn.cosme.net/media/product/10279/skuimg_1057926_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__21__10279173.jpg,6.1,419,"税込価格：9,350円",10位以上順位アップ,https://www.cosme.net/brands/113346/
2025-12-28,2025-12-28T04:49:30.639985Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,22.0,2.0,,,,10029390,オルビス / エッセンスインヘアミルク,オルビス,https://www.cosme.net/products/10029390/,https://cache-cdn.cosme.net/media/product/10029/skuimg_880654_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__22__10029390.jpg,5.1,19546,"税込価格：140g(つめかえ)・1,100円",順位アップ,https://www.cosme.net/brands/215/
2025-12-28,2025-12-28T04:49:31.249992Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,23.0,3.0,,,,10203762,KANEBO / カネボウ スクラビング マッド ウォッシュ,KANEBO,https://www.cosme.net/products/10203762/,https://cache-cdn.cosme.net/media/product/10203/skuimg_882870_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__23__10203762.jpg,5.5,16181,"税込価格：130g・3,080円",順位ダウン,https://www.cosme.net/brands/113346/
2025-12-28,2025-12-28T04:49:31.976652Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,24.0,4.0,,,,10276467,SHISEIDO / エッセンス スキンセッティング パウダー,SHISEIDO,https://www.cosme.net/products/10276467/,https://cache-cdn.cosme.net/media/product/10276/skuimg_1047391_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__24__10276467.jpg,5.3,1335,"税込価格：7g・5,500円",順位ダウン,https://www.cosme.net/brands/21256/
2025-12-28,2025-12-28T04:49:32.712263Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,25.0,5.0,,,,10202914,d'Alba(ダルバ) / ホワイトトリュフファーストスプレーセラム,d'Alba(ダルバ),https://www.cosme.net/products/10202914/,https://cache-cdn.cosme.net/media/product/10202/skuimg_966373_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__25__10202914.jpg,5.5,8037,"税込価格：100ml・2,420円",順位ダウン,https://www.cosme.net/brands/120823/
2025-12-28,2025-12-28T04:49:33.444282Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,26.0,6.0,,,,10267501,HAKU / メラノフォーカスＩＶ,HAKU,https://www.cosme.net/products/10267501/,https://cache-cdn.cosme.net/media/product/10267/skuimg_1017278_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__26__10267501.jpg,5.5,2459,"税込価格：45g(レフィル)・10,670円 (編集部調べ)",順位ダウン,https://www.cosme.net/brands/12446/
2025-12-28,2025-12-28T04:49:34.053831Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,27.0,7.0,,,,10206485,ケイト / リップモンスター,ケイト,https://www.cosme.net/products/10206485/,https://cache-cdn.cosme.net/media/product/10206/skuimg_1076710_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__27__10206485.jpg,5.4,27392,"税込価格：3g・1,540円 (編集部調べ)",10位以上順位アップ,https://www.cosme.net/brands/22/
