category_id,ranking_type,group_type,group_value,product_id,rank_value_prev,product_name_prev,brand_name_prev,date_prev,rank_value_cur,product_name_cur,brand_name_cur,date_cur,_merge,status,rank_value_diff,rank_value_moved_by,from_snapshot,to_snapshot
ALL,products_top100,,,10195129,22.0,メディテーションバスt,アユーラ,2025-12-23,28.0,メディテーションバスt,アユーラ,2025-12-29,both,down,6.0,6.0,week2,week3
ALL,products_top100,,,10201834,42.0,シグニチャー カラー アイズ,SUQQU(スック),2025-12-23,32.0,シグニチャー カラー アイズ,SUQQU(スック),2025-12-29,both,up,-10.0,10.0,week2,week3
ALL,products_top100,,,10202914,18.0,ホワイトトリュフファーストスプレーセラム,d'Alba(ダルバ),2025-12-23,25.0,ホワイトトリュフファーストスプレーセラム,d'Alba(ダルバ),2025-12-29,both,down,7.0,7.0,week2,week3
ALL,products_top100,,,10203762,20.0,カネボウ スクラビング マッド ウォッシュ,KANEBO,2025-12-23,23.0,カネボウ スクラビング マッド ウォッシュ,KANEBO,2025-12-29,both,down,3.0,3.0,week2,week3
ALL,products_top100,,,10206485,37.0,リップモンスター,ケイト,2025-12-23,27.0,リップモンスター,ケイト,2025-12-29,both,up,-10.0,10.0,week2,week3
ALL,products_top100,,,10209809,19.0,リポソーム アドバンスト リペアセラム,コスメデコルテ,2025-12-23,30.0,リポソーム アドバンスト リペアセラム,コスメデコルテ,2025-12-29,both,down,11.0,11.0,week2,week3
ALL,products_top100,,,10210539,83.0,ダイブイン マスク,Torriden (トリデン),2025-12-23,86.0,ダイブイン マスク,Torriden (トリデン),2025-12-29,both,down,3.0,3.0,week2,week3
ALL,products_top100,,,10212986,50.0,マイルドクレンジング オイル,ファンケル,2025-12-23,44.0,マイルドクレンジング オイル,ファンケル,2025-12-29,both,up,-6.0,6.0,week2,week3
ALL,products_top100,,,10223795,,,,,100.0,ライトリフレクティング プリズマティックパウダー,NARS,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10225645,59.0,リポソーム アドバンスト リペアクリーム,コスメデコルテ,2025-12-23,83.0,リポソーム アドバンスト リペアクリーム,コスメデコルテ,2025-12-29,both,down,24.0,24.0,week2,week3
ALL,products_top100,,,10227126,26.0,キュレル バスタイム モイストバリアクリーム,キュレル,2025-12-23,36.0,キュレル バスタイム モイストバリアクリーム,キュレル,2025-12-29,both,down,10.0,10.0,week2,week3
ALL,products_top100,,,10227673,65.0,AQ ブースティング トリートメント ヘアセラム,コスメデコルテ,2025-12-23,58.0,AQ ブースティング トリートメント ヘアセラム,コスメデコルテ,2025-12-29,both,up,-7.0,7.0,week2,week3
ALL,products_top100,,,10228908,41.0,ウォンジョンヨ ヌードアイラッシュ,Wonjungyo,2025-12-23,91.0,ウォンジョンヨ ヌードアイラッシュ,Wonjungyo,2025-12-29,both,down,50.0,50.0,week2,week3
ALL,products_top100,,,10233450,54.0,ディオールスキン フォーエヴァー スキン コレクト コンシーラー,ディオール,2025-12-23,51.0,ディオールスキン フォーエヴァー スキン コレクト コンシーラー,ディオール,2025-12-29,both,up,-3.0,3.0,week2,week3
ALL,products_top100,,,10233483,80.0,ディオール アディクト リップ マキシマイザー,ディオール,2025-12-23,79.0,ディオール アディクト リップ マキシマイザー,ディオール,2025-12-29,both,up,-1.0,1.0,week2,week3
ALL,products_top100,,,10234175,,,,,84.0,サンシェルター マルチ プロテクション トーンアップCC,コスメデコルテ,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10235626,28.0,ハンオールブロウカラ,rom&nd,2025-12-23,40.0,ハンオールブロウカラ,rom&nd,2025-12-29,both,down,12.0,12.0,week2,week3
ALL,products_top100,,,10236575,,,,,78.0,フジコ マジカルアイブロウカラー,Fujiko（フジコ）,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10237751,84.0,ポアクリア オイル,ONE BY KOSE,2025-12-23,82.0,ポアクリア オイル,ONE BY KOSE,2025-12-29,both,up,-2.0,2.0,week2,week3
ALL,products_top100,,,10239434,34.0,チークブラッシュ,セザンヌ,2025-12-23,41.0,チークブラッシュ,セザンヌ,2025-12-29,both,down,7.0,7.0,week2,week3
ALL,products_top100,,,10240557,29.0,セラム シールド,ONE BY KOSE,2025-12-23,29.0,セラム シールド,ONE BY KOSE,2025-12-29,both,same,0.0,0.0,week2,week3
ALL,products_top100,,,10240900,86.0,エッセンス スキングロウ ファンデーション,SHISEIDO,2025-12-23,89.0,エッセンス スキングロウ ファンデーション,SHISEIDO,2025-12-29,both,down,3.0,3.0,week2,week3
ALL,products_top100,,,10242325,30.0,アルティム8∞ スブリム ビューティ クレンジング オイルn,シュウ ウエムラ,2025-12-23,35.0,アルティム8∞ スブリム ビューティ クレンジング オイルn,シュウ ウエムラ,2025-12-29,both,down,5.0,5.0,week2,week3
ALL,products_top100,,,10242472,73.0,ヘッドスクラブ リプレニッシング,SABON(サボン),2025-12-23,67.0,ヘッドスクラブ リプレニッシング,SABON(サボン),2025-12-29,both,up,-6.0,6.0,week2,week3
ALL,products_top100,,,10243030,6.0,スキンクリア クレンズ オイル アロマタイプ リフレシングシトラスの香り,アテニア,2025-12-23,8.0,スキンクリア クレンズ オイル アロマタイプ リフレシングシトラスの香り,アテニア,2025-12-29,both,down,2.0,2.0,week2,week3
ALL,products_top100,,,10243404,13.0,マルチファンデパフ ２Ｐ,ロージーローザ,2025-12-23,14.0,マルチファンデパフ ２Ｐ,ロージーローザ,2025-12-29,both,down,1.0,1.0,week2,week3
ALL,products_top100,,,10243898,81.0,角層トリートメント 基礎化粧液,SOFINA iP,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10245884,79.0,ルルルン ハイドラ EX マスク,ルルルン,2025-12-23,61.0,ルルルン ハイドラ EX マスク,ルルルン,2025-12-29,both,up,-18.0,18.0,week2,week3
ALL,products_top100,,,10248076,9.0,ルース パウダー,コスメデコルテ,2025-12-23,12.0,ルース パウダー,コスメデコルテ,2025-12-29,both,down,3.0,3.0,week2,week3
ALL,products_top100,,,10248146,66.0,モイスチャー グレイズ リップスティック,SUQQU(スック),2025-12-23,76.0,モイスチャー グレイズ リップスティック,SUQQU(スック),2025-12-29,both,down,10.0,10.0,week2,week3
ALL,products_top100,,,10248398,64.0,ポッピングシルエットシャドウ,ケイト,2025-12-23,92.0,ポッピングシルエットシャドウ,ケイト,2025-12-29,both,down,28.0,28.0,week2,week3
ALL,products_top100,,,10251401,90.0,プードルコンパクトエサンシエルｎ,クレ・ド・ポー ボーテ,2025-12-23,98.0,プードルコンパクトエサンシエルｎ,クレ・ド・ポー ボーテ,2025-12-29,both,down,8.0,8.0,week2,week3
ALL,products_top100,,,10251452,48.0,メイク キープ ミスト EX ＋,コーセーコスメニエンス,2025-12-23,34.0,メイク キープ ミスト EX ＋,コーセーコスメニエンス,2025-12-29,both,up,-14.0,14.0,week2,week3
ALL,products_top100,,,10251566,91.0,プロバイオダーム(TM)　3Dリフティングクリーム,BIOHEAL BOH,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10251821,5.0,RMK デューイーメルト リップカラー,RMK,2025-12-23,6.0,RMK デューイーメルト リップカラー,RMK,2025-12-29,both,down,1.0,1.0,week2,week3
ALL,products_top100,,,10254107,,,,,99.0,フィー 3Dボリューミンググロス,fwee(フィー),2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10256092,94.0,アイカラーレーションN,ルナソル,2025-12-23,77.0,アイカラーレーションN,ルナソル,2025-12-29,both,up,-17.0,17.0,week2,week3
ALL,products_top100,,,10256652,32.0,ラッシュアディクト アイラッシュ コンディショニング セラム アドバンス,soaddicted,2025-12-23,38.0,ラッシュアディクト アイラッシュ コンディショニング セラム アドバンス,soaddicted,2025-12-29,both,down,6.0,6.0,week2,week3
ALL,products_top100,,,10256676,46.0,ブラーリング カラー ブラッシュ,SUQQU(スック),2025-12-23,52.0,ブラーリング カラー ブラッシュ,SUQQU(スック),2025-12-29,both,down,6.0,6.0,week2,week3
ALL,products_top100,,,10257456,24.0,ABC-Gピールウォッシュ,ドクターケイ,2025-12-23,18.0,ABC-Gピールウォッシュ,ドクターケイ,2025-12-29,both,up,-6.0,6.0,week2,week3
ALL,products_top100,,,10257534,98.0,ライトリフレクティング　トーンアップヴェール,NARS,2025-12-23,75.0,ライトリフレクティング　トーンアップヴェール,NARS,2025-12-29,both,up,-23.0,23.0,week2,week3
ALL,products_top100,,,10258896,88.0,影色リップメイカー,セザンヌ,2025-12-23,45.0,影色リップメイカー,セザンヌ,2025-12-29,both,up,-43.0,43.0,week2,week3
ALL,products_top100,,,10259166,69.0,カラーリングアイブロウEX,ヘビーローテーション,2025-12-23,70.0,カラーリングアイブロウEX,ヘビーローテーション,2025-12-29,both,down,1.0,1.0,week2,week3
ALL,products_top100,,,10259390,51.0,エリクシール ザ セラム aa,エリクシール,2025-12-23,64.0,エリクシール ザ セラム aa,エリクシール,2025-12-29,both,down,13.0,13.0,week2,week3
ALL,products_top100,,,10259468,60.0,ジェニフィック アルティメ セラム,ランコム,2025-12-23,73.0,ジェニフィック アルティメ セラム,ランコム,2025-12-29,both,down,13.0,13.0,week2,week3
ALL,products_top100,,,10259565,97.0,ダブル セーラム ADC,クラランス,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10259593,99.0,PDRNピンクアンプル,MEDICUBE(メディキューブ),2025-12-23,88.0,PDRNピンクアンプル,MEDICUBE(メディキューブ),2025-12-29,both,up,-11.0,11.0,week2,week3
ALL,products_top100,,,10259711,14.0,ゴールデンタイムリペア　深夜浸透クリーム,SOFINA iP,2025-12-23,13.0,ゴールデンタイムリペア　深夜浸透クリーム,SOFINA iP,2025-12-29,both,up,-1.0,1.0,week2,week3
ALL,products_top100,,,10260998,39.0,パウダーブラシＥＸ,ロージーローザ,2025-12-23,37.0,パウダーブラシＥＸ,ロージーローザ,2025-12-29,both,up,-2.0,2.0,week2,week3
ALL,products_top100,,,10262379,68.0,パウダーファンブラシ,ロージーローザ,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10263023,17.0,PDRN ヒアルロン酸100 セラム,Anua,2025-12-23,16.0,PDRN ヒアルロン酸100 セラム,Anua,2025-12-29,both,up,-1.0,1.0,week2,week3
ALL,products_top100,,,10263025,21.0,スーパーラメラシャンプー&EXモイストトリートメント ＦＯＲ ＤＡＩＬＹ ＤＡＭＡＧＥ,THE ANSWER,2025-12-23,20.0,スーパーラメラシャンプー&EXモイストトリートメント ＦＯＲ ＤＡＩＬＹ ＤＡＭＡＧＥ,THE ANSWER,2025-12-29,both,up,-1.0,1.0,week2,week3
ALL,products_top100,,,10264676,56.0,ジェノプティクス インフィニットオーラ エッセンス,SK-II,2025-12-23,81.0,ジェノプティクス インフィニットオーラ エッセンス,SK-II,2025-12-29,both,down,25.0,25.0,week2,week3
ALL,products_top100,,,10265025,70.0,マルチファンデパフ２Ｐ＜スリム＞,ロージーローザ,2025-12-23,65.0,マルチファンデパフ２Ｐ＜スリム＞,ロージーローザ,2025-12-29,both,up,-5.0,5.0,week2,week3
ALL,products_top100,,,10265318,36.0,UVイデア XL プロテクショントーンアップ ローズ+,ラ ロッシュ ポゼ,2025-12-23,49.0,UVイデア XL プロテクショントーンアップ ローズ+,ラ ロッシュ ポゼ,2025-12-29,both,down,13.0,13.0,week2,week3
ALL,products_top100,,,10266136,71.0,アベイユ ロイヤル ウォータリー オイル セロム,ゲラン,2025-12-23,71.0,アベイユ ロイヤル ウォータリー オイル セロム,ゲラン,2025-12-29,both,same,0.0,0.0,week2,week3
ALL,products_top100,,,10266779,,,,,66.0,カネボウ コンフォート ストレッチィ ウォッシュII,KANEBO,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10266904,40.0,FAS ザ ブラック デイ クリーム,FAS,2025-12-23,48.0,FAS ザ ブラック デイ クリーム,FAS,2025-12-29,both,down,8.0,8.0,week2,week3
ALL,products_top100,,,10267492,,,,,87.0,Basic スージング クレンジングジェル,Ｎ organic(エヌオーガニック),2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10267501,15.0,メラノフォーカスＩＶ,HAKU,2025-12-23,26.0,メラノフォーカスＩＶ,HAKU,2025-12-29,both,down,11.0,11.0,week2,week3
ALL,products_top100,,,10267574,67.0,エリクシール デーケアレボリューション ブライトニング ＋ ba,エリクシール,2025-12-23,68.0,エリクシール デーケアレボリューション ブライトニング ＋ ba,エリクシール,2025-12-29,both,down,1.0,1.0,week2,week3
ALL,products_top100,,,10267775,49.0,アルティミューン パワライジング セラム,SHISEIDO,2025-12-23,19.0,アルティミューン パワライジング セラム,SHISEIDO,2025-12-29,both,up,-30.0,30.0,week2,week3
ALL,products_top100,,,10268564,100.0,ニュアンスタッチブラシ,ロージーローザ,2025-12-23,95.0,ニュアンスタッチブラシ,ロージーローザ,2025-12-29,both,up,-5.0,5.0,week2,week3
ALL,products_top100,,,10268836,77.0,ジェノプティクス CC プライマー,SK-II,2025-12-23,93.0,ジェノプティクス CC プライマー,SK-II,2025-12-29,both,down,16.0,16.0,week2,week3
ALL,products_top100,,,10270641,87.0,ふわとろクリーミースクラブ　ザクロ＆シアバター,ダヴ,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10270653,16.0,PDRN100ヒアルロン酸セラムマスク,Anua,2025-12-23,10.0,PDRN100ヒアルロン酸セラムマスク,Anua,2025-12-29,both,up,-6.0,6.0,week2,week3
ALL,products_top100,,,10270821,82.0,ポアクリア スクラブ ウォッシュ,ONE BY KOSE,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10271786,44.0,AQ 毛穴美容液オイル,コスメデコルテ,2025-12-23,56.0,AQ 毛穴美容液オイル,コスメデコルテ,2025-12-29,both,down,12.0,12.0,week2,week3
ALL,products_top100,,,10272213,1.0,オルビス ザ クレンジング オイル,オルビス,2025-12-23,2.0,オルビス ザ クレンジング オイル,オルビス,2025-12-29,both,down,1.0,1.0,week2,week3
ALL,products_top100,,,10273546,,,,,97.0,RMK ベルベットシーン リップカラー,RMK,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10273779,93.0,Cコントロールリペアセラム,ドクターケイ,2025-12-23,72.0,Cコントロールリペアセラム,ドクターケイ,2025-12-29,both,up,-21.0,21.0,week2,week3
ALL,products_top100,,,10274099,63.0,スキンシャドウ デザイニング パレット,コスメデコルテ,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10275334,55.0,潤浸保湿 泡ジェル洗顔料,キュレル,2025-12-23,33.0,潤浸保湿 泡ジェル洗顔料,キュレル,2025-12-29,both,up,-22.0,22.0,week2,week3
ALL,products_top100,,,10275368,7.0,スキンパワー リニュー クリーム,SK-II,2025-12-23,4.0,スキンパワー リニュー クリーム,SK-II,2025-12-29,both,up,-3.0,3.0,week2,week3
ALL,products_top100,,,10276467,23.0,エッセンス スキンセッティング パウダー,SHISEIDO,2025-12-23,24.0,エッセンス スキンセッティング パウダー,SHISEIDO,2025-12-29,both,down,1.0,1.0,week2,week3
ALL,products_top100,,,10276493,4.0,カネボウ クリーム イン デイII,KANEBO,2025-12-23,3.0,カネボウ クリーム イン デイII,KANEBO,2025-12-29,both,up,-1.0,1.0,week2,week3
ALL,products_top100,,,10276613,25.0,バックステージ グロウ マキシマイザー パレット,ディオール,2025-12-23,42.0,バックステージ グロウ マキシマイザー パレット,ディオール,2025-12-29,both,down,17.0,17.0,week2,week3
ALL,products_top100,,,10276713,78.0,ジェニフィック アルティメ エッセンス ローション,ランコム,2025-12-23,50.0,ジェニフィック アルティメ エッセンス ローション,ランコム,2025-12-29,both,up,-28.0,28.0,week2,week3
ALL,products_top100,,,10276719,43.0,リフトモイスト ローション しっとりタイプ ba,エリクシール,2025-12-23,11.0,リフトモイスト ローション しっとりタイプ ba,エリクシール,2025-12-29,both,up,-32.0,32.0,week2,week3
ALL,products_top100,,,10276724,,,,,31.0,リフトモイスト エマルジョン しっとりタイプ ba,エリクシール,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10276788,76.0,FAS ザ ブラック リフト アイクリーム,FAS,2025-12-23,96.0,FAS ザ ブラック リフト アイクリーム,FAS,2025-12-29,both,down,20.0,20.0,week2,week3
ALL,products_top100,,,10276800,89.0,ユース パワー エッセンス ローション,コスメデコルテ,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10276812,74.0,ザ　プライムアイブロウ,エクセル,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10277172,62.0,N organic Vie ヒアルアップ リフトクリーム,Ｎ organic(エヌオーガニック),2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10277929,85.0,ビタミン10ポアストリクスセラム,Anua,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10278376,3.0,レチノパワー リンクルクリーム ba,エリクシール,2025-12-23,1.0,レチノパワー リンクルクリーム ba,エリクシール,2025-12-29,both,up,-2.0,2.0,week2,week3
ALL,products_top100,,,10278904,57.0,ラブ・ライナー　リキッドアイライナーR5,msh(エム・エス・エイチ),2025-12-23,69.0,ラブ・ライナー　リキッドアイライナーR5,msh(エム・エス・エイチ),2025-12-29,both,down,12.0,12.0,week2,week3
ALL,products_top100,,,10278920,72.0,パウダーブラシＥＸ＜アングルド＞,ロージーローザ,2025-12-23,62.0,パウダーブラシＥＸ＜アングルド＞,ロージーローザ,2025-12-29,both,up,-10.0,10.0,week2,week3
ALL,products_top100,,,10279047,,,,,90.0,アイブロウペンシルスーパースリム０.8,ケイト,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10279126,11.0,モイストケア　ローション　ＥＸ,d プログラム,2025-12-23,15.0,モイストケア　ローション　ＥＸ,d プログラム,2025-12-29,both,down,4.0,4.0,week2,week3
ALL,products_top100,,,10279173,31.0,カネボウ クリーム イン デイII キット リミテッド エディション,KANEBO,2025-12-23,21.0,カネボウ クリーム イン デイII キット リミテッド エディション,KANEBO,2025-12-29,both,up,-10.0,10.0,week2,week3
ALL,products_top100,,,10281740,,,,,80.0,ＡＱ ブライト ラディアンス コフレ II,コスメデコルテ,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10281742,96.0,ＡＱ ラディアンス コフレ II,コスメデコルテ,2025-12-23,,,,,left_only,dropped,,,week2,week3
ALL,products_top100,,,10284151,,,,,46.0,ルルルンプレシャス GREEN（Glow Up）,ルルルン,2025-12-29,right_only,new,,,week2,week3
ALL,products_top100,,,10284288,,,,,54.0,PDRNヒアルロン酸ハイドレイティングミスト,Anua,2025-12-29,right_only,new,,,week2,week3
