date,collected_at,source,market,category_id,category_name,ranking_type,ranking_url,global_rank,page_rank,group_type,group_value,group_rank,product_id,product_name,brand_name,product_url,image_url,image_path,rating_score,review_count,price_text,rank_change_text,brand_url
2025-12-23,2025-12-22T17:15:18.618498Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,26.0,6.0,,,,10227126,キュレル バスタイム モイストバリアクリーム,キュレル,https://www.cosme.net/products/10227126/,https://cache-cdn.cosme.net/media/product/10227/skuimg-d_68291_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__26__10227126.jpg,5.6,2736,"税込価格：310g(つけかえ用)・1,760円 (編集部調べ)",10位以上順位アップ,https://www.cosme.net/brands/264/
2025-12-23,2025-12-22T17:15:19.365899Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,27.0,7.0,,,,10029390,エッセンスインヘアミルク,オルビス,https://www.cosme.net/products/10029390/,https://cache-cdn.cosme.net/media/product/10029/skuimg_880654_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__27__10029390.jpg,5.1,19477,"税込価格：140g(つめかえ)・1,100円",順位アップ,https://www.cosme.net/brands/215/
2025-12-23,2025-12-22T17:15:20.158600Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,28.0,8.0,,,,10235626,ハンオールブロウカラ,rom&nd,https://www.cosme.net/products/10235626/,https://cache-cdn.cosme.net/media/product/10235/skuimg_930086_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__28__10235626.jpg,5.4,8635,税込価格：4g・825円,10位以上順位アップ,https://www.cosme.net/brands/118627/
2025-12-23,2025-12-22T17:15:20.947192Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,29.0,9.0,,,,10240557,セラム シールド,ONE BY KOSE,https://www.cosme.net/products/10240557/,https://cache-cdn.cosme.net/media/product/10240/skuimg-d_92980_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__29__10240557.jpg,5.3,5510,"税込価格：7g・1,078円 (編集部調べ)",順位アップ,https://www.cosme.net/brands/113987/
2025-12-23,2025-12-22T17:15:21.701577Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,30.0,10.0,,,,10242325,アルティム8∞ スブリム ビューティ クレンジング オイルn,シュウ ウエムラ,https://www.cosme.net/products/10242325/,https://cache-cdn.cosme.net/media/product/10242/skuimg-d_97093_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__30__10242325.jpg,5.9,6295,"税込価格：150ml・6,270円",順位ダウン,https://www.cosme.net/brands/788/
2025-12-23,2025-12-22T17:15:25.525532Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,31.0,1.0,,,,10279173,カネボウ クリーム イン デイII キット リミテッド エディション,KANEBO,https://www.cosme.net/products/10279173/,https://cache-cdn.cosme.net/media/product/10279/skuimg_1057926_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__31__10279173.jpg,6.1,382,"税込価格：9,350円",順位ダウン,https://www.cosme.net/brands/113346/
2025-12-23,2025-12-22T17:15:26.297489Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,32.0,2.0,,,,10256652,ラッシュアディクト アイラッシュ コンディショニング セラム アドバンス,soaddicted,https://www.cosme.net/products/10256652/,https://cache-cdn.cosme.net/media/product/10256/skuimg_979302_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__32__10256652.jpg,5.6,1078,"税込価格：5ml・11,000円",ランキング初登場,https://www.cosme.net/brands/116136/
2025-12-23,2025-12-22T17:15:27.102935Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,33.0,3.0,,,,293354,潤浸保湿フェイスクリーム,キュレル,https://www.cosme.net/products/293354/,https://cache-cdn.cosme.net/media/product/293/skuimg_759430_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__33__293354.jpg,5.4,11807,"税込価格：40g・2,970円 (編集部調べ)",順位ダウン,https://www.cosme.net/brands/264/
2025-12-23,2025-12-22T17:15:27.859739Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,34.0,4.0,,,,10239434,チークブラッシュ,セザンヌ,https://www.cosme.net/products/10239434/,https://cache-cdn.cosme.net/media/product/10239/skuimg-d_90429_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__34__10239434.jpg,5.2,5398,税込価格：550円,順位アップ,https://www.cosme.net/brands/89/
2025-12-23,2025-12-22T17:15:28.670160Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,35.0,5.0,,,,2893546,フェイシャル トリートメント エッセンス,SK-II,https://www.cosme.net/products/2893546/,https://cache-cdn.cosme.net/media/product/2893/skuimg_815511_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__35__2893546.jpg,5.6,36484,"税込価格：75ml・12,650円 (編集部調べ)",順位アップ,https://www.cosme.net/brands/73/
2025-12-23,2025-12-22T17:15:29.413305Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,36.0,6.0,,,,10265318,UVイデア XL プロテクショントーンアップ ローズ+,ラ ロッシュ ポゼ,https://www.cosme.net/products/10265318/,https://cache-cdn.cosme.net/media/product/10265/skuimg_1010911_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__36__10265318.jpg,5.3,2854,"税込価格：30mL・3,960円",10位以上順位アップ,https://www.cosme.net/brands/3948/
2025-12-23,2025-12-22T17:15:30.249933Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,37.0,7.0,,,,10206485,リップモンスター,ケイト,https://www.cosme.net/products/10206485/,https://cache-cdn.cosme.net/media/product/10206/skuimg_1076710_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__37__10206485.jpg,5.4,27332,"税込価格：3g・1,540円 (編集部調べ)",10位以上順位アップ,https://www.cosme.net/brands/22/
2025-12-23,2025-12-22T17:15:31.025150Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,38.0,8.0,,,,10151191,塗るつけまつげ　自まつげ際立てタイプ,デジャヴュ,https://www.cosme.net/products/10151191/,https://cache-cdn.cosme.net/media/product/10151/skuimg_1013166_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__38__10151191.jpg,5.2,17393,"税込価格：1,320円",ランキング初登場,https://www.cosme.net/brands/353/
2025-12-23,2025-12-22T17:15:31.819044Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,39.0,9.0,,,,10260998,パウダーブラシＥＸ,ロージーローザ,https://www.cosme.net/products/10260998/,https://cache-cdn.cosme.net/media/product/10260/skuimg_994796_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__39__10260998.jpg,5.8,3018,"税込価格：2,200円",10位以上順位アップ,https://www.cosme.net/brands/3608/
2025-12-23,2025-12-22T17:15:32.600273Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,40.0,10.0,,,,10266904,FAS ザ ブラック デイ クリーム,FAS,https://www.cosme.net/products/10266904/,https://cache-cdn.cosme.net/media/product/10266/skuimg_1016171_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__40__10266904.jpg,5.5,1728,"税込価格：40g・6,600円",順位ダウン,https://www.cosme.net/brands/128457/
2025-12-23,2025-12-22T17:15:35.602569Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,41.0,1.0,,,,10228908,ウォンジョンヨ ヌードアイラッシュ,Wonjungyo,https://www.cosme.net/products/10228908/,https://cache-cdn.cosme.net/media/product/10228/skuimg_879347_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__41__10228908.jpg,5.2,4512,"税込価格：6g・1,430円",10位以上順位アップ,https://www.cosme.net/brands/127192/
2025-12-23,2025-12-22T17:15:36.363781Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,42.0,2.0,,,,10201834,シグニチャー カラー アイズ,SUQQU(スック),https://www.cosme.net/products/10201834/,https://cache-cdn.cosme.net/media/product/10201/skuimg_1042624_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__42__10201834.jpg,5.7,4653,"税込価格：7,700円",順位ダウン,https://www.cosme.net/brands/7609/
2025-12-23,2025-12-22T17:15:37.150652Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,43.0,3.0,,,,10276719,リフトモイスト ローション しっとりタイプ ba,エリクシール,https://www.cosme.net/products/10276719/,https://cache-cdn.cosme.net/media/product/10276/skuimg_1048922_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__43__10276719.jpg,5.5,1580,"税込価格：150ml・2,970円 (編集部調べ)",順位ダウン,https://www.cosme.net/brands/7/
2025-12-23,2025-12-22T17:15:37.907924Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,44.0,4.0,,,,10271786,AQ 毛穴美容液オイル,コスメデコルテ,https://www.cosme.net/products/10271786/,https://cache-cdn.cosme.net/media/product/10271/skuimg_1033477_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__44__10271786.jpg,5.2,2050,"税込価格：40mL・11,000円",順位ダウン,https://www.cosme.net/brands/79/
2025-12-23,2025-12-22T17:15:38.660116Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,45.0,5.0,,,,10189923,ディープモイスチャースプレー,キュレル,https://www.cosme.net/products/10189923/,https://cache-cdn.cosme.net/media/product/10189/skuimg_994929_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__45__10189923.jpg,5.6,7943,税込価格：60g・990円 (編集部調べ),10位以上順位アップ,https://www.cosme.net/brands/264/
2025-12-23,2025-12-22T17:15:39.420254Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,46.0,6.0,,,,10256676,ブラーリング カラー ブラッシュ,SUQQU(スック),https://www.cosme.net/products/10256676/,https://cache-cdn.cosme.net/media/product/10256/skuimg_1040703_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__46__10256676.jpg,5.8,2319,"税込価格：6,600円",10位以上順位アップ,https://www.cosme.net/brands/7609/
2025-12-23,2025-12-22T17:15:40.185966Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,47.0,7.0,,,,10054624,ライトリフレクティングセッティングパウダー プレスト N,NARS,https://www.cosme.net/products/10054624/,https://cache-cdn.cosme.net/media/product/10054/skuimg_1013743_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__47__10054624.jpg,5.5,17891,"税込価格：3g・3,190円",順位アップ,https://www.cosme.net/brands/2213/
2025-12-23,2025-12-22T17:15:40.952118Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,48.0,8.0,,,,10251452,メイク キープ ミスト EX ＋,コーセーコスメニエンス,https://www.cosme.net/products/10251452/,https://cache-cdn.cosme.net/media/product/10251/skuimg_958918_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__48__10251452.jpg,5.2,4655,税込価格：35ml・946円 (編集部調べ),順位アップ,https://www.cosme.net/brands/776/
2025-12-23,2025-12-22T17:15:41.744988Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,49.0,9.0,,,,10267775,アルティミューン パワライジング セラム,SHISEIDO,https://www.cosme.net/products/10267775/,https://cache-cdn.cosme.net/media/product/10267/skuimg_1018944_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__49__10267775.jpg,5.7,3091,"税込価格：30ml・9,900円",順位ダウン,https://www.cosme.net/brands/21256/
2025-12-23,2025-12-22T17:15:42.526255Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,50.0,10.0,,,,10212986,マイルドクレンジング オイル,ファンケル,https://www.cosme.net/products/10212986/,https://cache-cdn.cosme.net/media/product/10212/skuimg_823397_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__50__10212986.jpg,5.5,11194,"税込価格：115ml・1,760円",順位ダウン,https://www.cosme.net/brands/111/
2025-12-23,2025-12-22T17:15:45.958917Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/5,51.0,1.0,,,,10259390,エリクシール ザ セラム aa,エリクシール,https://www.cosme.net/products/10259390/,https://cache-cdn.cosme.net/media/product/10259/skuimg_989027_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__51__10259390.jpg,5.4,4020,"税込価格：50mL・8,360円 (編集部調べ)",順位ダウン,https://www.cosme.net/brands/7/
2025-12-23,2025-12-22T17:15:46.719334Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/5,52.0,2.0,,,,10143798,レブロン キス シュガー スクラブ,レブロン,https://www.cosme.net/products/10143798/,https://cache-cdn.cosme.net/media/product/10143/skuimg_956422_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__52__10143798.jpg,5.3,9064,税込価格：924円,10位以上順位アップ,https://www.cosme.net/brands/100/
2025-12-23,2025-12-22T17:15:47.484644Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/5,53.0,3.0,,,,10181425,エッセンスイン クレンジングフォーム,d プログラム,https://www.cosme.net/products/10181425/,https://cache-cdn.cosme.net/media/product/10181/skuimg_1082483_m.jpg,/Users/yunhyerim/study/Crawling/output/2025-12-23_images/ALL__products_top100__53__10181425.jpg,5.3,11642,税込価格：20g・550円,順位ダウン,https://www.cosme.net/brands/645/
